测试国内,#genre#
四川卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000002000016825/1.m3u8?channel-id=ystenlive&Contentid=1000000002000016825&livemode=1&stbId=3 
安徽卫视,http://gxdl-lhs.8866.org:85/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://gxdl-lhs.8866.org:85/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://gxdl-lhs.8866.org:85/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://gxdl-lhs.8866.org:85/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://gxdl-lhs.8866.org:85/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://gxdl-lhs.8866.org:85/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://gxdl-lhs.8866.org:85/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://gxdl-lhs.8866.org:85/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://gxdl-lhs.8866.org:85/tsfile/live/1092_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://gxdl-lhs.8866.org:85/tsfile/live/1072_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://gxdl-lhs.8866.org:85/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
厦门卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000005000266006/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266006&livemode=1&stbId=3 
江苏卫视,https://live.metshop.top/bestv.php?id=jswshd8m/8000000
四川卫视,https://live.metshop.top/bestv.php?id=scwshd/8000000
湖南卫视,https://live.metshop.top/bestv.php?id=hunanwshd8m/8000000
浙江卫视,https://live.metshop.top/bestv.php?id=zjwshd8m/8000000
东方卫视,https://live.metshop.top/bestv.php?id=dfwshd8m/8000000
北京卫视,https://live.metshop.top/bestv.php?id=bjwshd8m/8000000
天津卫视,https://live.metshop.top/bestv.php?id=tjwshd8m/8000000
天津卫视,http://zteres.sn.chinamobile.com:6060/000000001000/5000000004000006827/1.m3u8?channel-id=bestzb&Contentid=5000000004000006827&livemode=1&stbId=3 
天津卫视,http://zteres.sn.chinamobile.com:6060/000000001000/6000000001000009186/1.m3u8?channel-id=wasusyt&Contentid=6000000001000009186&livemode=1&stbId=3 
天津卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000001000003475/1.m3u8?channel-id=ystenlive&Contentid=1000000001000003475&livemode=1&stbId=3 
天津卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000005000265026/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265026&livemode=1&stbId=3 
天津卫视,http://zteres.sn.chinamobile.com:6060/000000001000/5000000001000030788/1.m3u8?channel-id=bestzb&Contentid=5000000001000030788&livemode=1&stbId=3 
天津卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000001000000831/1.m3u8?channel-id=ystenlive&Contentid=1000000001000000831&livemode=1&stbId=3 
辽宁卫视,https://live.metshop.top/bestv.php?id=lnwshd8m/8000000
黑龙江卫视,https://live.metshop.top/bestv.php?id=hljwshd8m/8000000
广东卫视,https://live.metshop.top/bestv.php?id=gdwshd8m/8000000
深圳卫视,https://live.metshop.top/bestv.php?id=szwshd8m/8000000
湖北卫视,https://live.metshop.top/bestv.php?id=hubeiws8m/8000000
山东卫视,https://live.metshop.top/bestv.php?id=sdws8m/8000000
江西卫视,https://live.metshop.top/bestv.php?id=jxws8m/8000000
河南卫视,https://live.metshop.top/bestv.php?id=hnwshd8m/8000000
河北卫视,https://live.metshop.top/bestv.php?id=hbwshd8m/8000000
甘肃卫视,https://live.metshop.top/bestv.php?id=gswshd8m/8000000
重庆卫视,https://live.metshop.top/bestv.php?id=cqws8m/8000000
东南卫视,https://live.metshop.top/bestv.php?id=dnwshd8m/8000000
云南卫视,https://live.metshop.top/bestv.php?id=ynwshd8m/8000000
贵州卫视,https://live.metshop.top/bestv.php?id=gzwshd8m/8000000
青海卫视,http://stream.qhbtv.com/qhws/playlist.m3u8
海南卫视,http://zteres.sn.chinamobile.com:6060/000000001000/5000000004000006211/1.m3u8?channel-id=bestzb&Contentid=5000000004000006211&livemode=1&stbId=3 
海南卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000002000023773/1.m3u8?channel-id=ystenlive&Contentid=1000000002000023773&livemode=1&stbId=3 
河北卫视,http://zteres.sn.chinamobile.com:6060/000000001000/5000000006000040016/1.m3u8?channel-id=bestzb&Contentid=5000000006000040016&livemode=1&stbId=3 
河北卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000002000017118/1.m3u8?channel-id=ystenlive&Contentid=1000000002000017118&livemode=1&stbId=3 
河南卫视,http://zteres.sn.chinamobile.com:6060/000000001000/5000000011000031119/1.m3u8?channel-id=bestzb&Contentid=5000000011000031119&livemode=1&stbId=3 
河南卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000002000027731/1.m3u8?channel-id=ystenlive&Contentid=1000000002000027731&livemode=1&stbId=3 
河南卫视,http://zteres.sn.chinamobile.com:6060/000000001000/5000000005000017925/1.m3u8?channel-id=bestzb&Contentid=5000000005000017925&livemode=1&stbId=3 
黑龙江卫视,http://zteres.sn.chinamobile.com:6060/000000001000/5000000004000025203/1.m3u8?channel-id=bestzb&Contentid=5000000004000025203&livemode=1&stbId=3 
黑龙江卫视,http://zteres.sn.chinamobile.com:6060/000000001000/6000000001000016510/1.m3u8?channel-id=wasusyt&Contentid=6000000001000016510&livemode=1&stbId=3 
黑龙江卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000001000001925/1.m3u8?channel-id=ystenlive&Contentid=1000000001000001925&livemode=1&stbId=3 
黑龙江卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000005000265029/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265029&livemode=1&stbId=3 
黑龙江卫视,http://zteres.sn.chinamobile.com:6060/000000001000/5000000010000031107/1.m3u8?channel-id=bestzb&Contentid=5000000010000031107&livemode=1&stbId=3 
黑龙江卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000001000009082/1.m3u8?channel-id=ystenlive&Contentid=1000000001000009082&livemode=1&stbId=3 
新疆卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000002000029441/1.m3u8?channel-id=ystenlive&Contentid=1000000002000029441&livemode=1&stbId=3 
新疆卫视,http://zteres.sn.chinamobile.com:6060/000000001000/5000000006000040018/1.m3u8?channel-id=bestzb&Contentid=5000000006000040018&livemode=1&stbId=3 
湖南卫视,http://113.101.214.171:10000/udp/239.77.1.5:5146
湖南卫视,http://113.101.214.171:10000/udp/239.77.0.88:5146
湖南卫视,http://113.101.214.171:10000/udp/239.77.0.127:5146
浙江卫视,http://113.101.214.171:10000/udp/239.77.1.33:5146
浙江卫视,http://113.101.214.171:10000/udp/239.77.0.89:5146
江苏卫视,http://113.101.214.171:10000/udp/239.77.1.18:5146
江苏卫视,http://113.101.214.171:10000/udp/239.77.0.90:5146
东方卫视,http://113.101.214.171:10000/udp/239.77.1.218:5146
东方卫视,http://113.101.214.171:10000/udp/239.77.0.98:5146
安徽卫视,http://113.101.214.171:10000/udp/239.77.1.92:5146
安徽卫视,http://113.101.214.171:10000/udp/239.77.0.183:5146
北京卫视,http://113.101.214.171:10000/udp/239.77.1.4:5146
北京卫视,http://113.101.214.171:10000/udp/239.77.1.151:5146
北京卫视,http://113.101.214.171:10000/udp/239.77.0.91:5146
天津卫视,http://113.101.214.171:10000/udp/239.77.1.141:5146
天津卫视,http://113.101.214.171:10000/udp/239.77.1.182:5146
天津卫视,http://113.101.214.171:10000/udp/239.77.0.97:5146
天津卫视,http://113.101.214.171:10000/udp/239.77.0.131:5146
山东卫视,http://113.101.214.171:10000/udp/239.77.1.142:5146
山东卫视,http://113.101.214.171:10000/udp/239.77.0.94:5146
江西卫视,http://113.101.214.171:10000/udp/239.77.1.219:5146
江西卫视,http://113.101.214.171:10000/udp/239.77.0.149:5146
湖北卫视,http://113.101.214.171:10000/udp/239.77.1.93:5146
湖北卫视,http://113.101.214.171:10000/udp/239.77.1.174:5146
湖北卫视,http://113.101.214.171:10000/udp/239.77.0.95:5146
湖北卫视,http://113.101.214.171:10000/udp/239.77.0.128:5146
辽宁卫视,http://113.101.214.171:10000/udp/239.77.1.103:5146
辽宁卫视,http://113.101.214.171:10000/udp/239.77.0.123:5146
黑龙江卫视,http://113.101.214.171:10000/udp/239.77.1.6:5146
黑龙江卫视,http://113.101.214.171:10000/udp/239.77.1.179:5146
黑龙江卫视,http://113.101.214.171:10000/udp/239.77.0.93:5146
黑龙江卫视,http://113.101.214.171:10000/udp/239.77.0.124:5146
贵州卫视,http://113.101.214.171:10000/udp/239.77.1.221:5146
贵州卫视,http://113.101.214.171:10000/udp/239.77.0.230:5146
四川卫视,http://113.101.214.171:10000/udp/239.77.1.215:5146
四川卫视,http://113.101.214.171:10000/udp/239.77.0.159:5146
河南卫视,http://113.101.214.171:10000/udp/239.77.1.229:5146
河南卫视,http://113.101.214.171:10000/udp/239.77.0.17:5146
云南卫视,http://113.101.214.171:10000/udp/239.253.43.37:5146
云南卫视,http://113.101.214.171:10000/udp/239.253.43.100:5146
重庆卫视,http://113.101.214.171:10000/udp/239.77.1.162:5146
重庆卫视,http://113.101.214.171:10000/udp/239.77.0.182:5146
河北卫视,http://113.101.214.171:10000/udp/239.77.1.214:5146
河北卫视,http://113.101.214.171:10000/udp/239.77.0.148:5146
东南卫视,http://113.101.214.171:10000/udp/239.77.1.104:5146
东南卫视,http://113.101.214.171:10000/udp/239.77.0.146:5146
广西卫视,http://113.101.214.171:10000/udp/239.253.43.36:5146
广西卫视,http://113.101.214.171:10000/udp/239.77.0.139:5146
吉林卫视,http://113.101.214.171:10000/udp/239.77.1.111:5146
吉林卫视,http://113.101.214.171:10000/udp/239.77.0.150:5146
陕西卫视,http://113.101.214.171:10000/udp/239.77.0.68:5146
陕西卫视,http://113.101.214.171:10000/udp/239.77.1.54:5146
山西卫视,http://113.101.214.171:10000/udp/239.77.0.69:5146
山西卫视,http://113.101.214.171:10000/udp/239.77.1.74:5146
内蒙古卫视,http://113.101.214.171:10000/udp/239.77.0.70:5146
内蒙古卫视,http://113.101.214.171:10000/udp/239.77.1.55:5146
青海卫视,http://113.101.214.171:10000/udp/239.77.0.71:5146
青海卫视,http://113.101.214.171:10000/udp/239.77.1.70:5146
海南卫视,http://113.101.214.171:10000/udp/239.253.43.35:5146
海南卫视,http://113.101.214.171:10000/udp/239.253.43.101:5146
宁夏卫视,http://113.101.214.171:10000/udp/239.77.0.73:5146
宁夏卫视,http://113.101.214.171:10000/udp/239.77.1.47:5146
西藏卫视,http://113.101.214.171:10000/udp/239.77.0.74:5146
西藏卫视,http://113.101.214.171:10000/udp/239.77.1.49:5146
新疆卫视,http://113.101.214.171:10000/udp/239.77.0.75:5146
新疆卫视,http://113.101.214.171:10000/udp/239.77.1.53:5146
甘肃卫视,http://113.101.214.171:10000/udp/239.77.0.189:5146
兵团卫视,http://113.101.214.171:10000/udp/239.77.0.77:5146
兵团卫视,http://113.101.214.171:10000/udp/239.77.1.80:5146
厦门卫视,http://113.101.214.171:10000/udp/239.77.0.96:5146
三沙卫视,http://113.101.214.171:10000/udp/239.253.43.113:5146
延边卫视,http://113.101.214.171:10000/udp/239.77.0.10:5146
延边卫视,http://113.101.214.171:10000/udp/239.77.1.99:5146
北京卫视,http://218.241.192.50:8808/udp/239.3.1.241:8000
浙江卫视,http://218.241.192.50:8808/udp/239.3.1.137:8036
江苏卫视,http://218.241.192.50:8808/udp/239.3.1.135:8028
东方卫视,http://218.241.192.50:8808/udp/239.3.1.136:8032
山东卫视,http://218.241.192.50:8808/udp/239.3.1.209:8052
安徽卫视,http://218.241.192.50:8808/udp/239.3.1.211:8064
湖北卫视,http://218.241.192.50:8808/udp/239.3.1.138:8044
东南卫视,http://218.241.192.50:8808/udp/239.3.1.156:8148
广东卫视,http://218.241.192.50:8808/udp/239.3.1.142:8048
辽宁卫视,http://218.241.192.50:8808/udp/239.3.1.210:8056
黑龙江卫视,http://218.241.192.50:8808/udp/239.3.1.133:8016
深圳卫视,http://218.241.192.50:8808/udp/239.3.1.134:8020
贵州卫视,http://218.241.192.50:8808/udp/239.3.1.149:8076
天津卫视,http://218.241.192.50:8808/udp/239.3.1.141:1234
重庆卫视,http://218.241.192.50:8808/udp/239.3.1.122:8160
江西卫视,http://218.241.192.50:8808/udp/239.3.1.123:8164
吉林卫视,http://218.241.192.50:8808/udp/239.3.1.240:8172
辽宁卫视,http://42.57.169.57:8888/rtp/232.0.0.126:1234
北京卫视,http://42.57.169.57:8888/rtp/232.0.0.117:1234
天津卫视,http://42.57.169.57:8888/rtp/232.0.0.125:1234
东方卫视,http://42.57.169.57:8888/rtp/232.0.0.122:1234
浙江卫视,http://42.57.169.57:8888/rtp/232.0.0.123:1234
江苏卫视,http://42.57.169.57:8888/rtp/232.0.0.116:1234
安徽卫视,http://42.57.169.57:8888/rtp/232.0.0.141:1234
湖南卫视,http://42.57.169.57:8888/rtp/232.0.0.115:1234
贵州卫视,http://42.57.169.57:8888/rtp/232.0.0.181:1234
山东卫视,http://42.57.169.57:8888/rtp/232.0.0.131:1234
山西卫视,http://42.57.169.57:8888/rtp/232.0.0.86:1234
广东卫视,http://42.57.169.57:8888/rtp/232.0.0.130:1234
广西卫视,http://42.57.169.57:8888/rtp/232.0.0.22:1234
湖北卫视,http://42.57.169.57:8888/rtp/232.0.0.124:1234
江西卫视,http://42.57.169.57:8888/rtp/232.0.0.31:1234
河北卫视,http://42.57.169.57:8888/rtp/232.0.0.32:1234
河南卫视,http://42.57.169.57:8888/rtp/232.0.0.33:1234
四川卫视,http://42.57.169.57:8888/rtp/232.0.0.185:1234
重庆卫视,http://42.57.169.57:8888/rtp/232.0.0.186:1234
东南卫视,http://42.57.169.57:8888/rtp/232.0.0.42:1234
海南卫视,http://42.57.169.57:8888/rtp/232.0.0.26:1234
青海卫视,http://42.57.169.57:8888/rtp/232.0.0.101:1234
云南卫视,http://42.57.169.57:8888/rtp/232.0.0.37:1234
陕西卫视,http://42.57.169.57:8888/rtp/232.0.0.35:1234
内蒙古卫视,http://42.57.169.57:8888/rtp/232.0.0.111:1234
宁夏卫视,http://42.57.169.57:8888/rtp/232.0.0.34:1234
吉林卫视,http://42.57.169.57:8888/rtp/232.0.0.180:1234
新疆卫视,http://42.57.169.57:8888/rtp/232.0.0.18:1234
甘肃卫视,http://42.57.169.57:8888/rtp/232.0.0.50:1234
西藏卫视,http://42.57.169.57:8888/rtp/232.0.0.114:1234
黑龙江卫视,http://42.57.169.57:8888/rtp/232.0.0.95:1234
深圳卫视,http://42.57.169.57:8888/rtp/232.0.0.110:1234
厦门卫视,http://42.57.169.57:8888/rtp/232.0.0.160:1234
兵团卫视,http://42.57.169.57:8888/rtp/232.0.0.67:1234
延边卫视,http://42.57.169.57:8888/rtp/232.0.0.161:1234
山西经济与科技,http://liveflash.sxrtv.com/live/sxfinance.m3u8?sub_m3u8=true&edge_slice=true
山西社会与法治,http://liveflash.sxrtv.com/live/sxedu.m3u8?sub_m3u8=true&edge_slice=true
山西文体生活,http://liveflash.sxrtv.com/live/sxpublic.m3u8?sub_m3u8=true&edge_slice=true
山西影视,http://liveflash.sxrtv.com/live/sxfilm.m3u8?sub_m3u8=true&edge_slice=true
山西黄河,http://liveflash.sxrtv.com/live/huanghe.m3u8?sub_m3u8=true&edge_slice=true
运城新闻综合,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8
运城公共频道,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8
运城科技教育,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8

测试精品,#genre#

CHC高清电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC家庭影院,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
CHC动作电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
电视指南,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226987/index.m3u8
风云足球,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226984/index.m3u8
风云剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226950/index.m3u8
风云音乐,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226953/index.m3u8
央视台球,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226956/index.m3u8
第一剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226959/index.m3u8
女性时尚,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226969/index.m3u8
怀旧剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226972/index.m3u8
兵器科技,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226975/index.m3u8
高尔夫网球,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226978/index.m3u8
央视文化精品,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226981/index.m3u8
世界地理,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226947/1.m3u8
纪实人文,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226230/index.m3u8
置业频道,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226241/index.m3u8
京视剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226242/index.m3u8
家庭理财,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226244/index.m3u8
奕坛春秋,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226245/index.m3u8
发现之旅,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226235/index.m3u8
老故事,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226236/index.m3u8
超级综艺,http://111.13.111.242/000000001000PLTV/88888888/224/3221235747/1.m3u8?HlsProfileId=
超级电影,http://111.13.111.242/000000001000PLTV/88888888/224/3221235755/1.m3u8?HlsProfileId=
超级电视剧,http://111.13.111.242/000000001000PLTV/88888888/224/3221235788/1.m3u8?HlsProfileId=
炫舞未来,http://111.13.111.242/000000001000PLTV/88888888/224/3221235764/1.m3u8?HlsProfileId=
潮妈辣婆,http://111.13.111.242/000000001000PLTV/88888888/224/3221236059/1.m3u8?HlsProfileId=
农业致富,http://111.13.111.242/000000001000PLTV/88888888/224/3221236147/1.m3u8?HlsProfileId=
精品纪录,http://111.13.111.242/000000001000PLTV/88888888/224/3221236204/1.m3u8?HlsProfileId=
精品大剧,http://111.13.111.242/000000001000PLTV/88888888/224/3221236205/1.m3u8?HlsProfileId=
动作电影,http://111.13.111.242/000000001000PLTV/88888888/224/3221236207/1.m3u8?HlsProfileId=
怡伴健康,http://111.13.111.242/000000001000PLTV/88888888/224/3221236209/1.m3u8?HlsProfileId=
海外剧场,http://111.13.111.242/000000001000PLTV/88888888/224/3221236211/1.m3u8?HlsProfileId=
古装剧场,http://111.13.111.242/000000001000PLTV/88888888/224/3221236213/1.m3u8?HlsProfileId=
军事评论,http://111.13.111.242/000000001000PLTV/88888888/224/3221236210/1.m3u8?HlsProfileId=
家庭剧场,http://111.13.111.242/000000001000PLTV/88888888/224/3221236206/1.m3u8?HlsProfileId=
军旅剧场,http://111.13.111.242/000000001000PLTV/88888888/224/3221236212/1.m3u8?HlsProfileId=
中国功夫,http://111.13.111.242/000000001000PLTV/88888888/224/3221236214/1.m3u8?HlsProfileId=
爱情喜剧,http://111.13.111.242/000000001000PLTV/88888888/224/3221236215/1.m3u8?HlsProfileId=
武搏世界,http://111.13.111.242/000000001000PLTV/88888888/224/3221236216/1.m3u8?HlsProfileId=
精品体育,http://111.13.111.242/000000001000PLTV/88888888/224/3221236208/1.m3u8?HlsProfileId=
超级体育,http://111.13.111.242/000000001000PLTV/88888888/224/3221235751/1.m3u8?HlsProfileId=
第一财经,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226966/1.m3u8
茶友频道,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226808/1.m3u8
超级综艺,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226009/1.m3u8
哒啵电竞,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226951/index.m3u8
哒啵赛事,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226954/index.m3u8
淘精彩,http://webmail.axxe.top:4022/udp/239.3.1.178:8001
萌宠TV,http://webmail.axxe.top:4022/udp/239.3.1.102:8001
淘Baby,http://webmail.axxe.top:4022/udp/239.3.1.238:8001
淘剧场,http://webmail.axxe.top:4022/udp/239.3.1.95:8001
淘电影,http://webmail.axxe.top:4022/udp/239.3.1.250:8001
淘娱乐,http://webmail.axxe.top:4022/udp/239.3.1.100:8001
淘精彩,http://111.196.130.165:4022/udp/239.3.1.178:8001
淘剧场,http://111.196.130.165:4022/udp/239.3.1.95:8001
淘电影,http://111.196.130.165:4022/udp/239.3.1.250:8001
淘娱乐,http://111.196.130.165:4022/udp/239.3.1.100:8001
淘娱乐,http://www.youku.cf:4022/rtp/239.3.1.100:8001
淘电影,http://www.youku.cf:4022/rtp/239.3.1.250:8001
爱电竞,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000230630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000230630&livemode=1&stbId=3
爱谍战,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000070630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000070630&livemode=1&stbId=3
爱动漫,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000280630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000280630&livemode=1&stbId=3
爱都市,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000080630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000080630&livemode=1&stbId=3
爱经典,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000060630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000060630&livemode=1&stbId=3
爱科幻,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000020630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000020630&livemode=1&stbId=3
爱科学,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000160630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000160630&livemode=1&stbId=3
爱浪漫,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000040630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000040630&livemode=1&stbId=3
爱历史,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000150630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000150630&livemode=1&stbId=3
爱旅行,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000250630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000250630&livemode=1&stbId=3
爱悬疑,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000050630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000050630&livemode=1&stbId=3
爱幼教,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000180630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000180630&livemode=1&stbId=3
爱院线,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000030630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000030630&livemode=1&stbId=3
爱怀旧,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000260630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000260630&livemode=1&stbId=3
爱奇谈,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000270630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000270630&livemode=1&stbId=3
爱青春,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000100630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000100630&livemode=1&stbId=3
爱赛车,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000240630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000240630&livemode=1&stbId=3
爱体育,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000290630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000290630&livemode=1&stbId=3
爱玩具,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000220630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000220630&livemode=1&stbId=3
爱喜剧,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000010630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000010630&livemode=1&stbId=3
爱情喜剧,http://zteres.sn.chinamobile.com:6060/000000001000/2000000003000000010/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000010&livemode=1&stbId=3 
超级电视剧,http://zteres.sn.chinamobile.com:6060/000000001000/1000000006000268003/1.m3u8?channel-id=ystenlive&Contentid=1000000006000268003&livemode=1&stbId=3 
超级电视剧,http://zteres.sn.chinamobile.com:6060/000000001000/2000000003000000032/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000032&livemode=1&stbId=3 
超级电视剧,http://zteres.sn.chinamobile.com:6060/000000001000/1000000001000008139/1.m3u8?channel-id=ystenlive&Contentid=1000000001000008139&livemode=1&stbId=3 
超级电视剧,http://zteres.sn.chinamobile.com:6060/000000001000/1000000004000024993/1.m3u8?channel-id=ystenlive&Contentid=1000000004000024993&livemode=1&stbId=3 
超级电影,http://zteres.sn.chinamobile.com:6060/000000001000/1000000003000012426/1.m3u8?channel-id=ystenlive&Contentid=1000000003000012426&livemode=1&stbId=3 
超级电影,http://zteres.sn.chinamobile.com:6060/000000001000/2000000003000000031/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000031&livemode=1&stbId=3 
超级电影,http://zteres.sn.chinamobile.com:6060/000000001000/1000000001000012884/1.m3u8?channel-id=ystenlive&Contentid=1000000001000012884&livemode=1&stbId=3 
超级电影,http://zteres.sn.chinamobile.com:6060/000000001000/1000000004000002120/1.m3u8?channel-id=ystenlive&Contentid=1000000004000002120&livemode=1&stbId=3 
超级体育,http://zteres.sn.chinamobile.com:6060/000000001000/1000000001000009601/1.m3u8?channel-id=ystenlive&Contentid=1000000001000009601&livemode=1&stbId=3 
超级体育,http://zteres.sn.chinamobile.com:6060/000000001000/2000000003000000030/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000030&livemode=1&stbId=3 
超级体育,http://zteres.sn.chinamobile.com:6060/000000001000/1000000001000009204/1.m3u8?channel-id=ystenlive&Contentid=1000000001000009204&livemode=1&stbId=3 
超级体育,http://zteres.sn.chinamobile.com:6060/000000001000/1000000004000007755/1.m3u8?channel-id=ystenlive&Contentid=1000000004000007755&livemode=1&stbId=3 
超级综艺,http://zteres.sn.chinamobile.com:6060/000000001000/1000000006000268002/1.m3u8?channel-id=ystenlive&Contentid=1000000006000268002&livemode=1&stbId=3 
超级综艺,http://zteres.sn.chinamobile.com:6060/000000001000/2000000003000000029/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000029&livemode=1&stbId=3 
超级综艺,http://zteres.sn.chinamobile.com:6060/000000001000/1000000001000025771/1.m3u8?channel-id=ystenlive&Contentid=1000000001000025771&livemode=1&stbId=3 
超级综艺,http://zteres.sn.chinamobile.com:6060/000000001000/1000000004000023658/1.m3u8?channel-id=ystenlive&Contentid=1000000004000023658&livemode=1&stbId=3 
潮妈辣婆,http://zteres.sn.chinamobile.com:6060/000000001000/2000000003000000018/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000018&livemode=1&stbId=3 
